feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,label
1,42,0.0,0.0,31.25,0.0,1,0,0,0,-31,False,False,False,False,False,True,False,False,False,True,False
1,10,100.0,20.0,40.0,0.0,1,1,0,0,0,False,False,False,False,False,True,False,True,False,False,False
0,1,100.0,0.0,40.0,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
0,3,33.33333333,0.0,59.94,0.086956522,1,0,0,46,0,False,False,False,False,False,True,False,False,True,False,False
1,33,0.0,0.0,40.02,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False
1,38,50.0,5.263157895,54.63,0.0,0,0,0,0,-227,False,False,False,False,False,True,False,False,False,False,True
1,40,55.0,20.0,77.46,0.01322314,1,0,0,605,-260,True,False,False,False,False,False,False,False,True,False,False
1,44,4.545454545,0.0,65.0,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,False,False,False,True
1,37,40.54054054,10.81081081,40.02,0.0,1,1,0,0,-1,True,False,False,False,False,False,False,False,True,False,False
1,48,16.66666667,14.58333333,89.52,0.0625,1,0,0,80,-30,False,False,False,False,True,False,False,False,False,False,True
1,7,57.14285714,28.57142857,40.02,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,49,12.24489796,2.040816327,89.67,0.054450262,0,0,0,955,-204,False,False,False,False,False,True,False,False,False,True,False
1,45,53.33333333,33.33333333,61.16,0.033783784,1,0,0,148,-8,False,True,False,False,False,False,False,False,False,True,False
1,31,12.90322581,3.225806452,37.46,0.16,1,1,0,25,0,False,True,False,False,False,False,False,False,True,False,False
1,5,40.0,20.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,42,9.523809524,2.380952381,86.93,0.0081632653061224,0,0,0,245,-1,True,False,False,False,False,False,False,False,True,False,False
0,5,80.0,20.0,14.22,0.142857143,1,0,0,14,-8,True,False,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,50.18,0.0,0,0,0,0,-28,True,False,False,False,False,False,False,False,True,False,False
1,46,6.52173913,0.0,101.18,0.0,0,0,0,0,-299,False,False,False,False,False,False,True,False,False,False,True
1,46,0.0,0.0,56.24,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,45,0.0,0.0,46.88,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
1,22,0.0,0.0,35.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,8,25.0,25.0,35.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,36,5.555555556,5.555555556,54.39,0.0,1,0,0,0,-33,True,False,False,False,False,False,False,False,False,False,True
1,41,19.51219512,4.87804878,21.61,0.015748031,0,0,0,127,0,False,False,False,False,False,False,True,False,False,False,True
1,17,70.58823529,5.882352941,31.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
0,0,0.0,0.0,71.04,0.006423983,0,0,0,467,0,False,False,False,False,False,True,False,False,False,True,False
1,46,0.0,0.0,45.4,0.0,1,0,0,0,-3,False,False,False,False,True,False,False,False,True,False,False
1,28,3.571428571,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,29,10.34482759,0.0,102.87,0.0,1,0,0,0,-1,False,False,False,False,True,False,False,False,False,True,False
1,39,30.76923077,25.64102564,63.53,2.0,1,0,0,1,-31,False,False,False,False,True,False,False,False,False,False,True
1,37,18.91891892,10.81081081,129.52,0.054794521,1,1,0,73,0,True,False,False,False,False,False,False,False,False,False,True
1,18,0.0,0.0,40.97,0.016172507,0,0,0,371,-155,True,False,False,False,False,False,False,False,True,False,False
0,8,37.5,0.0,56.61,0.045454545,0,0,0,44,0,False,True,False,False,False,False,False,False,False,True,False
1,38,28.94736842,10.52631579,80.41,0.0,0,0,0,0,-395,False,False,False,False,False,True,False,False,True,False,False
0,9,77.77777778,11.11111111,47.93,0.222222222,1,0,0,9,0,False,True,False,False,False,False,False,False,True,False,False
1,46,2.173913043,0.0,45.02,0.0,0,0,0,0,-938,True,False,False,False,False,False,False,False,True,False,False
1,30,73.33333333,53.33333333,41.08,0.0035650623885918,0,0,0,561,-114,False,True,False,False,False,False,False,False,True,False,False
1,33,30.3030303,6.060606061,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,52.27,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
1,11,9.090909091,0.0,35.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,35,31.42857143,5.714285714,43.6,0.057142857,1,0,0,70,-4,True,False,False,False,False,False,False,False,False,False,True
1,29,17.24137931,0.0,40.2,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,39,5.128205128,0.0,28.72,0.0,1,0,0,0,-17,False,False,False,False,False,True,False,False,False,False,True
0,7,14.28571429,0.0,138.97,0.055555556,0,0,0,108,-269,False,False,False,False,True,False,False,False,True,False,False
0,0,0.0,0.0,25.37,0.0,0,0,0,0,-1,False,False,False,False,False,True,False,False,True,False,False
1,31,35.48387097,0.0,319.45,0.0124223602484472,1,0,1,322,-44,False,False,False,False,False,False,True,False,False,False,True
1,34,5.882352941,5.882352941,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,53,9.433962264,1.886792453,81.7,0.043103448,0,0,0,116,-107,False,False,False,False,True,False,False,False,False,True,False
1,45,80.0,20.0,80.6,0.11598440545809,1,0,0,1026,-395,False,True,False,False,False,False,False,False,False,True,False
1,8,87.5,25.0,58.94,0.0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,True
1,26,11.53846154,7.692307692,29.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
1,40,45.0,0.0,64.53,0.005025126,0,0,0,398,0,False,False,False,False,False,True,False,False,True,False,False
1,48,41.66666667,22.91666667,102.43,0.0256959314775161,0,0,0,467,0,False,False,False,False,False,True,False,False,True,False,False
1,38,7.894736842,0.0,40.25,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,29,0.0,0.0,57.04,0.0,1,0,0,0,-44,False,False,False,False,True,False,False,False,False,False,True
1,29,3.448275862,0.0,51.25,0.0,1,0,0,0,-1,True,False,False,False,False,False,False,False,True,False,False
0,23,39.13043478,0.0,93.92,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,43,13.95348837,0.0,51.74,0.0,0,0,0,0,-64,False,False,False,False,True,False,False,False,True,False,False
0,0,0.0,0.0,93.81,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
1,44,2.272727273,0.0,45.13,0.0,1,0,0,0,-1,False,True,False,False,False,False,False,False,True,False,False
1,38,28.94736842,0.0,72.85,0.012145749,0,0,0,247,-8,False,True,False,False,False,False,False,False,True,False,False
1,41,12.19512195,12.19512195,48.18,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,34,67.64705882,11.76470588,46.4,0.037974684,1,0,0,79,-11,False,False,False,False,False,False,True,False,False,False,True
1,16,0.0,0.0,56.92,0.0,0,0,0,0,-1,False,False,False,False,True,False,False,False,True,False,False
1,45,2.222222222,0.0,51.54,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
0,10,10.0,10.0,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,26,42.30769231,23.07692308,35.0,0.071428571,1,1,1,28,0,False,False,False,False,True,False,False,True,False,False,False
1,36,11.11111111,0.0,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,16,68.75,12.5,40.02,0.0,1,1,0,0,-7,False,False,False,False,True,False,False,False,False,True,False
1,37,2.702702703,0.0,54.88,0.142857142857143,1,0,0,14,0,False,True,False,False,False,False,False,False,True,False,False
1,43,6.976744186,0.0,53.52,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,44,4.545454545,0.0,42.77,0.125,1,0,0,16,0,False,True,False,False,False,False,False,False,False,True,False
1,25,80.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,41,97.56097561,12.19512195,51.37,0.025,0,0,0,280,-201,False,True,False,False,False,False,False,False,False,False,True
0,2,0.0,0.0,92.39,0.0,1,0,0,0,-13,False,False,False,False,False,True,False,False,False,True,False
1,52,25.0,25.0,53.6,0.067988669,0,0,1,706,-15,False,False,False,False,False,False,True,False,True,False,False
1,33,9.090909091,9.090909091,40.02,0.0,1,1,0,0,-1,False,False,False,False,True,False,False,False,True,False,False
0,10,30.0,10.0,48.42,0.0,1,0,0,0,-30,False,False,False,False,True,False,False,False,True,False,False
1,9,22.22222222,11.11111111,107.47,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
1,35,68.57142857,5.714285714,85.93,0.0,0,0,0,0,-331,False,False,False,False,False,True,False,False,True,False,False
1,28,10.71428571,3.571428571,40.0,0.0,1,1,1,0,-5,False,False,False,False,False,False,True,False,False,False,True
0,1,100.0,0.0,40.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,59.75,0.0568720379146919,1,0,0,422,0,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,155.74,0.5,0,0,0,14,-30,False,True,False,False,False,False,False,False,True,False,False
1,35,2.857142857,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
0,2,100.0,50.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,46,6.52173913,4.347826087,44.67,0.0,1,0,0,0,-33,False,False,True,False,False,False,False,False,False,False,True
1,34,2.941176471,0.0,39.97,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,54,3.703703704,1.851851852,64.29,0.047619048,0,0,0,399,-23,False,False,False,False,False,True,False,False,False,False,True
0,0,0.0,0.0,72.29,0.0,0,0,0,0,-34,False,False,False,False,False,True,False,False,False,False,True
1,32,15.625,0.0,45.09,0.095238095,1,0,0,42,-13,False,False,False,False,False,True,False,False,False,False,True
0,0,0.0,0.0,29.08,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,41,14.63414634,0.0,31.0,0.0,1,0,0,0,-92,False,False,False,False,False,True,False,False,False,False,True
1,43,6.976744186,2.325581395,81.05,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,45,46.66666667,8.888888889,44.93,0.111111111,1,1,0,27,-7,False,False,False,False,False,False,True,True,False,False,False
1,32,0.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,23,34.7826087,8.695652174,31.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,27,51.85185185,14.81481481,40.2,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False
1,10,50.0,10.0,31.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,40,92.5,25.0,49.66,0.054945055,1,0,0,91,-66,False,False,False,False,True,False,False,True,False,False,False
1,47,40.42553191,2.127659574,40.2,0.0,0,1,0,0,-1327,False,False,False,False,False,True,False,False,True,False,False
1,44,9.090909091,2.272727273,67.87,0.0,0,0,0,0,-29,False,False,False,False,False,True,False,False,False,True,False
1,8,25.0,0.0,85.56,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
0,15,6.666666667,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,28,0.0,0.0,40.0,0.0,1,0,1,0,0,False,False,False,False,False,True,False,False,False,False,True
1,27,51.85185185,3.703703704,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,21,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,44,40.90909091,4.545454545,89.79,0.015544041,0,0,0,386,-466,False,False,False,False,True,False,False,False,False,True,False
1,43,9.302325581,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,33,0.0,0.0,40.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
0,5,100.0,0.0,40.02,0.0,1,0,0,0,-3,True,False,False,False,False,False,False,False,True,False,False
1,33,18.18181818,6.060606061,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,11,63.63636364,18.18181818,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,39,20.51282051,5.128205128,39.87,0.181818182,1,0,0,22,0,False,False,False,False,True,False,False,True,False,False,False
1,16,6.25,6.25,29.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,39,35.8974359,2.564102564,52.55,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,44,2.272727273,2.272727273,61.27,0.0089285714285714,0,0,0,448,-1,False,False,True,False,False,False,False,False,False,False,True
1,38,47.36842105,10.52631579,45.85,0.014084507,1,0,0,142,-81,False,True,False,False,False,False,False,False,True,False,False
1,20,50.0,5.0,48.45,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,40,42.5,0.0,150.21,0.0,1,0,0,0,-7,True,False,False,False,False,False,False,False,True,False,False
1,37,0.0,0.0,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,18,0.0,0.0,147.47,0.0119047619047619,0,0,0,420,0,False,False,False,False,False,False,True,False,True,False,False
1,38,5.263157895,2.631578947,40.02,0.0,1,0,0,0,-36,False,False,False,False,False,False,True,False,True,False,False
0,0,0.0,0.0,40.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
0,22,0.0,0.0,52.86,0.0,1,0,0,0,-9,False,False,False,False,False,False,True,False,False,False,True
1,21,95.23809524,9.523809524,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,45,2.222222222,0.0,20.3,0.0,0,0,0,0,-8,False,False,False,False,False,True,False,False,False,False,True
1,21,57.14285714,19.04761905,40.2,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,50,4.0,2.0,91.78,0.026162791,1,0,0,344,0,False,True,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,50.51,0.0,1,0,0,0,-3,False,False,False,False,True,False,False,False,True,False,False
1,60,6.666666667,0.0,299.08,0.073010664,0,0,0,1219,-571,False,True,False,False,False,False,False,False,False,True,False
0,26,7.692307692,3.846153846,29.64,0.0,1,0,0,0,-32,False,False,False,False,False,False,True,False,False,False,True
0,0,0.0,0.0,20.39,0.238095238,0,0,0,21,-54,False,False,False,False,True,False,False,False,True,False,False
1,45,13.33333333,2.222222222,94.35,0.0,1,0,0,0,-45,False,True,False,False,False,False,False,False,True,False,False
1,11,27.27272727,18.18181818,35.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
0,7,0.0,0.0,45.13,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,45,4.444444444,4.444444444,49.56,0.0,0,0,0,0,-117,True,False,False,False,False,False,False,False,True,False,False
1,45,4.444444444,2.222222222,40.25,0.0,1,0,0,0,-11,False,False,False,False,False,False,True,False,False,True,False
0,1,0.0,0.0,32.78,0.25,1,0,0,8,-38,True,False,False,False,False,False,False,False,False,False,True
1,44,6.818181818,0.0,102.25,0.0,0,0,0,0,-24,False,False,False,False,True,False,False,True,False,False,False
1,6,33.33333333,0.0,40.2,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,44,11.36363636,0.0,41.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,23,82.60869565,39.13043478,171.44,0.0975609756097561,1,0,0,41,-7,False,False,False,False,False,False,True,False,False,False,True
0,14,92.85714286,50.0,54.68,1.0,0,0,0,2,-337,False,True,False,False,False,False,False,False,False,False,True
1,8,75.0,12.5,29.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
1,36,0.0,0.0,72.81,0.0,0,0,0,0,39,False,False,False,True,False,False,False,False,False,False,True
1,41,21.95121951,0.0,43.46,0.052083333,1,0,0,96,-30,False,False,False,False,False,False,True,False,False,False,True
0,1,100.0,0.0,52.96,0.107142857,0,0,0,28,0,False,False,False,False,True,False,False,False,False,True,False
0,3,0.0,0.0,47.28,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
1,36,5.555555556,5.555555556,87.75,0.216216216,1,0,0,37,0,False,False,False,False,False,False,True,False,True,False,False
0,4,50.0,50.0,52.58,0.0,1,0,0,0,-14,False,True,False,False,False,False,False,False,False,True,False
1,21,9.523809524,9.523809524,35.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
1,33,21.21212121,6.060606061,40.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,25,28.0,0.0,40.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,17,94.11764706,0.0,50.12,0.0,1,0,0,0,-33,False,True,False,False,False,False,False,False,False,False,True
1,46,13.04347826,0.0,38.01,0.285714286,1,0,0,7,0,False,False,False,False,False,True,False,False,False,True,False
1,42,61.9047619,2.380952381,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,42,33.33333333,4.761904762,64.55,0.0,0,0,0,0,-783,False,False,False,False,False,True,False,False,False,True,False
1,29,17.24137931,6.896551724,47.92,0.4,1,0,0,5,-1,False,True,False,False,False,False,False,True,False,False,False
0,0,0.0,0.0,50.97,0.0,0,0,0,0,-1,False,False,False,False,False,True,False,False,True,False,False
1,52,3.846153846,1.923076923,59.35,0.020530368,1,0,0,1169,-581,False,True,False,False,False,False,False,False,False,True,False
0,4,100.0,0.0,50.82,0.0,1,0,0,0,-4,False,False,False,False,False,True,False,False,False,False,True
0,0,0.0,0.0,46.88,0.06088993,1,0,0,427,0,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,51.33,0.02739726,0,0,0,73,-5,True,False,False,False,False,False,False,False,True,False,False
1,46,6.52173913,0.0,129.75,0.087301587,0,0,0,126,-170,True,False,False,False,False,False,False,False,False,True,False
1,36,0.0,0.0,51.56,0.0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,10,50.0,10.0,35.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
1,38,26.31578947,7.894736842,62.36,0.0,1,0,0,0,-19,False,False,False,False,False,True,False,False,False,False,True
0,4,25.0,0.0,52.95,0.0260869565217391,1,0,0,115,-2,False,False,False,False,False,True,False,False,True,False,False
1,24,41.66666667,8.333333333,51.54,0.230769231,1,0,0,13,0,False,False,False,False,False,True,False,False,True,False,False
1,34,0.0,0.0,40.0,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
1,44,27.27272727,20.45454545,61.06,0.0,0,0,0,0,-291,False,False,False,False,False,True,False,False,False,False,True
0,0,0.0,0.0,104.35,0.0,0,0,0,0,-443,False,False,False,False,False,False,True,False,True,False,False
1,44,61.36363636,20.45454545,60.64,0.011678832,1,0,0,685,-337,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,83.07,0.0,0,0,0,0,-13,False,False,False,False,False,False,True,False,True,False,False
0,0,0.0,0.0,130.25,0.018571429,0,0,0,700,-155,False,True,False,False,False,False,False,False,False,True,False
1,17,0.0,0.0,70.62,0.0428571428571429,1,0,0,70,0,False,False,False,False,False,True,False,False,False,True,False
1,48,18.75,6.25,43.84,0.051020408,1,0,0,98,0,False,False,False,False,False,True,False,False,True,False,False
0,5,100.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
0,0,0.0,0.0,33.8,0.002717391,0,0,0,1104,0,True,False,False,False,False,False,False,False,False,True,False
1,39,35.8974359,20.51282051,109.74,0.08,1,0,0,50,-11,False,False,False,False,False,True,False,False,False,False,True
0,0,0.0,0.0,88.96,0.0505050505050505,0,0,0,99,-8,False,True,False,False,False,False,False,False,False,True,False
1,36,97.22222222,16.66666667,80.17,0.121621622,1,0,0,74,-51,False,True,False,False,False,False,False,False,False,False,True
1,20,0.0,0.0,40.02,0.0,1,0,0,0,-29,False,False,False,False,True,False,False,False,True,False,False
1,47,2.127659574,0.0,49.53,0.008759124,0,0,0,685,-540,False,False,False,False,False,True,False,False,False,True,False
1,48,2.083333333,0.0,59.22,0.067307692,1,0,0,104,-6,False,False,False,False,False,False,True,False,True,False,False
0,0,0.0,0.0,51.15,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,45,15.55555556,2.222222222,80.06,0.0,1,0,0,0,-46,False,False,False,False,True,False,False,True,False,False,False
0,0,0.0,0.0,23.65,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
0,2,100.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
0,0,0.0,0.0,75.27,0.446428571,0,0,0,56,-268,False,True,False,False,False,False,False,False,False,True,False
1,40,10.0,0.0,52.98,0.0689655172413793,1,0,0,29,0,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,35.88,0.0,0,0,0,0,-328,False,False,False,False,False,False,True,False,False,True,False
1,18,38.88888889,16.66666667,35.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
1,48,4.166666667,2.083333333,56.03,0.022988506,0,0,0,174,-49,False,False,False,False,False,False,True,False,False,False,True
1,16,0.0,0.0,27.49,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,27,7.407407407,3.703703704,38.0,0.1,1,0,0,20,0,False,False,False,False,False,True,False,False,False,False,True
1,35,88.57142857,22.85714286,61.56,0.015625,1,0,0,448,-1,False,False,False,False,True,False,False,False,False,False,True
1,27,0.0,0.0,40.2,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,45,0.0,0.0,51.27,0.0,0,0,0,0,-1,False,False,False,False,False,False,True,False,True,False,False
1,38,10.52631579,0.0,38.45,0.142857143,1,0,1,14,-71,False,False,False,False,False,False,True,False,False,False,True
1,46,21.73913043,13.04347826,50.82,0.023904382,0,0,0,502,0,False,False,False,True,False,False,False,True,False,False,False
0,7,100.0,28.57142857,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
1,44,4.545454545,0.0,56.55,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,47,17.0212766,2.127659574,54.44,0.0666666666666667,1,0,0,75,-10,False,False,False,False,False,True,False,False,False,False,True
1,21,95.23809524,0.0,65.2,0.0,0,0,0,0,26,False,False,False,True,False,False,False,False,False,False,True
1,43,2.325581395,0.0,40.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,125.15,0.095238095,0,0,0,21,-13,False,False,False,False,False,True,False,False,False,True,False
1,19,31.57894737,15.78947368,40.02,0.0,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,True
1,42,2.380952381,2.380952381,45.8,0.0,1,0,0,0,-14,False,False,False,False,False,False,True,False,True,False,False
1,36,5.555555556,0.0,40.02,0.0,1,0,0,0,-15,False,False,False,False,False,False,True,False,False,True,False
1,26,3.846153846,0.0,69.26,0.0,1,0,0,0,-54,False,False,False,False,True,False,False,False,True,False,False
1,41,75.6097561,4.87804878,77.5,0.0826771653543307,0,0,1,254,-2,False,False,True,False,False,False,False,True,False,False,False
1,32,65.625,25.0,69.53,0.01,0,0,0,300,-361,False,False,False,False,False,False,True,False,False,True,False
1,44,2.272727273,2.272727273,43.76,0.142857143,0,0,0,14,35,False,False,False,False,True,False,False,False,False,False,True
1,34,70.58823529,8.823529412,50.09,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
0,0,0.0,0.0,94.82,0.117647059,0,0,0,34,-33,True,False,False,False,False,False,False,False,False,True,False
1,34,17.64705882,5.882352941,40.0,0.0,1,0,0,0,-15,False,False,False,False,False,False,True,False,False,False,True
1,44,2.272727273,2.272727273,57.43,0.333333333,0,0,0,6,-135,True,False,False,False,False,False,False,False,True,False,False
1,35,77.14285714,14.28571429,72.3,0.0107816711590297,1,0,0,371,-535,False,True,False,False,False,False,False,False,True,False,False
1,45,2.222222222,0.0,71.12,0.111111111,0,0,0,18,-1,False,False,True,False,False,False,False,False,False,False,True
1,16,0.0,0.0,42.0,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,16,18.75,6.25,137.87,0.0425531914893617,1,0,0,47,0,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,142.57,0.075650118,1,0,0,423,0,True,False,False,False,False,False,False,False,False,True,False
1,45,0.0,0.0,98.69,0.15,0,0,0,20,-1,True,False,False,False,False,False,False,False,False,True,False
1,43,18.60465116,0.0,48.71,0.0,0,0,0,0,-250,False,False,True,False,False,False,False,False,False,False,True
1,44,22.72727273,0.0,118.44,0.090909091,0,0,0,33,0,False,False,False,False,True,False,False,False,False,True,False
1,70,28.57142857,5.714285714,96.68,0.125766871,1,1,1,978,-12,False,False,False,False,False,True,False,False,False,True,False
1,35,8.571428571,0.0,38.0,0.095238095,1,0,0,21,0,False,False,False,False,False,True,False,False,False,False,True
1,31,29.03225806,0.0,60.08,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,33,36.36363636,6.060606061,51.96,0.0,1,0,0,0,-2,False,False,False,False,False,True,False,False,True,False,False
1,44,4.545454545,4.545454545,47.47,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,15,53.33333333,13.33333333,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,29,13.79310345,3.448275862,45.31,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
1,46,4.347826087,0.0,87.02,0.020884521,1,0,0,814,-5,False,False,False,False,False,False,True,False,False,True,False
0,14,78.57142857,28.57142857,90.92,0.091891892,1,1,1,370,-135,False,False,False,False,False,True,False,True,False,False,False
1,36,2.777777778,2.777777778,37.41,0.428571429,1,1,1,7,0,True,False,False,False,False,False,False,False,False,False,True
0,5,80.0,20.0,40.02,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,41,60.97560976,9.756097561,86.7,0.005714286,0,0,0,700,-22,True,False,False,False,False,False,False,False,True,False,False
0,11,18.18181818,0.0,41.03,0.155844155844156,0,0,0,77,0,True,False,False,False,False,False,False,False,True,False,False
1,33,9.090909091,3.03030303,40.7,0.057692308,1,0,1,52,0,False,False,False,False,False,True,False,False,False,False,True
0,0,0.0,0.0,85.08,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,45,20.0,8.888888889,42.5,0.071428571,1,0,0,28,-7,False,False,False,False,False,False,True,False,False,False,True
1,45,0.0,0.0,148.84,0.023809524,0,0,0,126,-311,True,False,False,False,False,False,False,False,False,False,True
1,34,17.64705882,2.941176471,79.18,0.0,0,0,0,0,-543,False,True,False,False,False,False,False,False,False,True,False
1,45,2.222222222,2.222222222,206.79,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,45,0.0,0.0,78.59,0.142857143,0,0,0,14,28,False,False,False,False,True,False,False,False,False,False,True
0,0,0.0,0.0,65.55,0.0,0,0,0,0,-2,False,False,False,False,False,False,True,False,False,True,False
1,25,24.0,12.0,31.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
